customer_id,age,gender,location,income_level,education_level,platform,likes_received,comments_posted,shares,time_spent_per_week,click_through_rate,average_order_value,frequency_of_purchases,discounts_used,cart_abandonment_rate,search_trends_index,seasonal_effect,competitor_offers,sentiment_score,customer_support_queries,response_time,campaign_id,marketing_channel,ad_spent,conversion_rate,ROI,customer_response
CUST_134,32,Female,India,Low,Master's,Facebook,989,27,35,10.71,11.6,222.2,19,1,17.69,67.77,None,0,-0.59,10,84,CAMPAIGN_9,Google Ads,2048.59,1.27,-35.26,0
CUST_135,58,Other,Germany,Medium,High School,LinkedIn,544,468,117,24.73,0.93,141.13,7,0,38.18,10.2,None,1,-0.05,15,112,CAMPAIGN_10,Social Media,4738.1,52.08,34.28,0
CUST_136,35,Male,USA,Low,Bachelor's,Twitter,430,223,105,49.59,55.46,499.0,15,1,51.77,60.91,None,1,0.2,0,95,CAMPAIGN_2,TV Ads,5953.97,18.54,3.27,0
CUST_137,53,Other,Germany,High,High School,Instagram,286,182,154,48.66,66.47,434.82,25,1,15.98,46.28,Holiday,1,0.02,17,69,CAMPAIGN_8,TV Ads,2261.52,88.69,98.55,1
CUST_138,59,Other,USA,Low,PhD,Facebook,721,418,64,14.88,93.0,223.16,12,1,69.74,34.49,Winter,1,-0.04,9,105,CAMPAIGN_20,Social Media,2339.86,15.1,54.41,0
CUST_139,54,Female,Germany,Low,PhD,LinkedIn,467,406,7,38.32,69.22,479.17,22,0,89.76,20.38,Holiday,1,0.94,17,68,CAMPAIGN_13,Email,4111.72,40.44,137.47,1
CUST_140,32,Male,UK,High,High School,Instagram,523,74,281,18.2,53.43,41.61,16,0,57.86,75.92,Holiday,1,-0.25,16,6,CAMPAIGN_17,Social Media,4807.63,90.97,-40.76,0
CUST_141,28,Other,Canada,Low,Bachelor's,Twitter,128,477,47,9.32,68.09,363.57,20,0,23.98,10.68,Winter,0,-0.53,10,49,CAMPAIGN_12,Google Ads,3629.88,13.92,7.74,0
CUST_142,43,Other,Canada,Low,High School,LinkedIn,249,348,36,18.33,90.09,234.83,7,0,56.84,23.62,Summer,0,-0.95,1,86,CAMPAIGN_5,TV Ads,2679.2,27.21,-34.9,0
CUST_143,64,Male,Germany,Medium,High School,Instagram,171,38,159,17.17,54.98,450.75,29,0,76.75,13.39,None,0,-0.75,9,6,CAMPAIGN_17,TV Ads,6919.34,37.68,135.71,0
CUST_144,59,Female,USA,Medium,PhD,Instagram,161,52,57,18.36,0.54,96.54,29,0,78.21,64.79,None,0,0.93,10,106,CAMPAIGN_9,Social Media,4903.72,63.41,-27.22,0
CUST_145,36,Female,UK,High,Bachelor's,Facebook,838,299,238,21.54,71.17,311.28,15,0,60.95,66.93,Summer,1,-0.39,7,23,CAMPAIGN_15,TV Ads,7371.19,26.14,129.85,0
CUST_146,53,Other,India,Low,PhD,Facebook,291,480,290,24.51,20.9,165.86,29,0,6.71,78.24,Summer,0,-0.55,3,85,CAMPAIGN_8,Google Ads,3934.09,1.41,90.78,0
CUST_147,34,Male,India,Low,Master's,Facebook,888,237,153,32.61,57.45,249.89,21,0,92.38,13.98,None,1,-0.87,4,71,CAMPAIGN_17,TV Ads,2793.44,54.59,99.37,0
CUST_148,36,Other,UK,High,PhD,LinkedIn,969,247,291,5.37,82.61,136.13,3,1,69.1,27.21,Summer,1,0.94,6,16,CAMPAIGN_6,TV Ads,2452.26,47.82,10.36,1
CUST_149,47,Male,UK,Medium,Bachelor's,Instagram,759,476,88,33.53,18.32,228.96,21,0,37.9,51.65,Winter,1,-0.34,11,115,CAMPAIGN_8,Email,3462.32,93.21,-16.55,0
CUST_150,51,Female,USA,High,Bachelor's,Facebook,679,64,37,21.61,54.12,481.21,21,1,32.04,66.17,Winter,1,-0.19,6,36,CAMPAIGN_13,Social Media,3362.44,88.16,68.96,0
CUST_151,63,Other,UK,High,Bachelor's,Instagram,875,158,154,26.36,59.28,408.45,5,0,11.6,22.19,Holiday,1,0.44,11,74,CAMPAIGN_9,Google Ads,939.69,60.9,89.64,1
CUST_152,36,Male,Germany,High,PhD,LinkedIn,619,312,287,18.53,52.77,474.21,5,1,85.03,7.78,Holiday,1,0.46,6,21,CAMPAIGN_18,Google Ads,8371.3,11.96,67.62,0
CUST_153,45,Male,Germany,Medium,High School,Instagram,882,252,37,32.35,86.5,432.9,23,0,55.65,92.41,None,0,-0.68,3,26,CAMPAIGN_17,Google Ads,8233.11,70.44,146.03,0
CUST_154,38,Male,Canada,Low,PhD,Instagram,923,250,67,26.24,93.35,322.9,29,0,9.61,47.36,Winter,0,0.55,11,29,CAMPAIGN_6,Google Ads,2893.2,47.2,189.91,1
CUST_155,64,Other,Canada,Low,Master's,Instagram,264,270,118,23.53,50.57,216.1,16,0,23.44,32.18,Holiday,1,-0.92,10,42,CAMPAIGN_20,Email,3430.42,58.69,80.57,0
CUST_156,58,Other,India,Medium,PhD,Twitter,86,463,82,11.79,48.06,433.15,4,1,67.36,55.89,None,1,-0.25,11,52,CAMPAIGN_5,Google Ads,1206.72,9.91,-10.28,0
CUST_157,38,Female,India,Low,Bachelor's,LinkedIn,399,80,265,27.04,91.87,169.48,1,0,75.68,76.7,None,1,0.64,5,35,CAMPAIGN_4,Social Media,577.07,63.58,137.8,1
CUST_158,51,Female,Canada,Medium,PhD,LinkedIn,250,337,226,27.42,69.06,497.66,17,0,14.43,16.2,Winter,0,0.8,6,65,CAMPAIGN_3,TV Ads,5123.5,43.22,45.17,1
CUST_159,55,Female,Germany,High,High School,Facebook,591,472,176,24.13,55.01,421.75,17,0,58.53,6.16,None,1,0.61,16,84,CAMPAIGN_10,Google Ads,9428.75,77.68,190.96,1
CUST_160,49,Male,USA,High,Master's,LinkedIn,117,499,69,31.92,60.77,302.7,2,1,35.46,28.12,Holiday,0,0.54,18,41,CAMPAIGN_20,Social Media,1602.23,13.13,127.63,0
CUST_161,24,Female,Canada,High,Master's,Facebook,131,24,282,44.67,35.29,331.81,4,0,55.67,46.23,None,1,0.25,14,81,CAMPAIGN_20,Social Media,5443.09,98.53,85.99,0
CUST_162,48,Female,Canada,Medium,Master's,Instagram,760,493,95,36.72,69.45,244.57,29,0,32.94,53.4,Winter,0,-0.47,11,100,CAMPAIGN_15,Social Media,8761.95,58.06,127.48,0
CUST_163,29,Female,USA,High,Master's,Twitter,444,20,126,2.91,0.43,420.04,8,0,65.57,45.9,Holiday,0,-0.92,2,46,CAMPAIGN_4,Google Ads,8320.38,28.3,171.75,0
CUST_164,64,Other,Germany,Low,PhD,Instagram,103,50,93,7.66,28.86,428.79,1,1,58.37,73.12,Winter,0,-0.06,17,88,CAMPAIGN_6,TV Ads,7184.29,74.54,-39.62,0
CUST_165,25,Female,Canada,High,PhD,Facebook,55,31,179,28.23,97.05,446.02,10,0,29.85,71.21,Holiday,0,0.62,10,46,CAMPAIGN_20,Social Media,7334.13,2.95,157.6,0
CUST_166,60,Other,UK,Medium,Bachelor's,LinkedIn,225,409,115,38.1,53.58,284.37,15,1,8.91,80.17,Holiday,0,-0.57,7,70,CAMPAIGN_6,Social Media,1997.35,97.31,-11.57,0
CUST_167,33,Female,Canada,High,Bachelor's,Instagram,595,474,223,41.93,73.39,160.89,25,1,54.12,27.75,Holiday,1,-0.14,10,72,CAMPAIGN_14,Email,3841.56,91.5,54.24,0
CUST_168,61,Other,USA,High,Bachelor's,Twitter,937,456,90,31.74,66.85,10.92,8,0,32.97,25.0,None,0,-0.14,19,38,CAMPAIGN_3,Email,1236.73,68.3,-30.25,0
CUST_169,30,Other,Canada,High,Master's,Facebook,456,226,229,42.48,48.09,120.17,18,0,40.36,79.81,Winter,0,-0.44,13,90,CAMPAIGN_1,TV Ads,7252.51,58.82,42.53,0
CUST_170,21,Male,USA,Medium,Bachelor's,LinkedIn,809,343,115,2.79,25.44,135.83,12,1,12.68,88.88,Summer,0,-0.8,19,100,CAMPAIGN_19,Social Media,5112.97,85.38,150.99,0
CUST_171,49,Other,UK,High,PhD,Twitter,708,303,254,24.8,94.41,114.02,11,0,28.56,96.24,Winter,0,0.4,14,7,CAMPAIGN_7,Google Ads,5777.0,92.03,13.84,1
CUST_172,63,Female,USA,Medium,PhD,LinkedIn,141,373,16,1.72,46.51,432.09,1,0,66.57,61.68,None,0,0.58,1,75,CAMPAIGN_10,Email,248.12,41.43,174.67,0
CUST_173,27,Female,Germany,High,Master's,Twitter,851,81,68,39.9,23.32,306.78,20,1,31.32,19.46,Holiday,1,-0.95,0,35,CAMPAIGN_15,TV Ads,3016.75,43.28,59.25,0
CUST_174,39,Other,USA,Low,High School,LinkedIn,682,210,73,36.08,57.05,34.24,12,0,97.45,54.68,Summer,0,-0.88,8,61,CAMPAIGN_18,Google Ads,3002.97,42.99,-39.91,0
CUST_175,32,Other,Germany,Low,High School,Facebook,59,318,92,31.26,49.21,103.58,27,0,29.87,91.23,Summer,1,0.13,2,23,CAMPAIGN_2,Email,9303.99,24.62,-18.31,0
CUST_176,57,Male,UK,High,PhD,LinkedIn,87,286,49,43.61,79.48,369.24,28,0,97.76,54.48,Holiday,0,0.75,13,98,CAMPAIGN_17,TV Ads,1067.93,53.95,-21.27,1
CUST_177,60,Other,USA,Medium,High School,Instagram,880,182,94,36.03,32.76,110.55,11,0,91.07,83.84,Summer,0,0.27,12,45,CAMPAIGN_9,TV Ads,5257.33,32.28,8.88,0
CUST_178,63,Female,Canada,Low,Master's,LinkedIn,369,79,207,31.78,54.72,124.44,21,0,40.59,34.6,Summer,1,0.55,2,47,CAMPAIGN_2,Google Ads,1789.9,18.32,96.04,0
CUST_179,35,Male,India,High,Bachelor's,Facebook,534,450,266,44.72,56.08,390.74,5,0,66.42,95.29,Winter,1,0.81,6,16,CAMPAIGN_6,TV Ads,1550.9,44.48,93.62,1
CUST_180,41,Other,UK,Low,High School,LinkedIn,581,342,12,33.46,21.16,446.75,3,1,60.59,22.86,Summer,1,-0.23,13,95,CAMPAIGN_4,Google Ads,1727.78,43.55,140.5,0
CUST_181,43,Other,India,Low,High School,Twitter,90,109,56,49.04,39.85,416.01,21,1,21.5,52.19,None,0,-0.47,0,73,CAMPAIGN_9,Social Media,3120.49,52.43,171.65,0
CUST_182,37,Other,Germany,High,High School,Facebook,89,124,38,15.66,91.2,141.58,12,0,99.25,4.25,None,0,-0.86,1,16,CAMPAIGN_3,Google Ads,5232.04,34.06,190.77,0
CUST_183,18,Female,USA,Medium,PhD,Facebook,104,115,35,35.52,15.43,293.5,27,0,91.6,4.71,None,1,0.97,3,94,CAMPAIGN_8,TV Ads,7841.39,62.12,133.46,0
CUST_184,43,Other,UK,Medium,Master's,Twitter,798,56,162,33.61,49.99,326.41,17,1,43.25,85.92,Holiday,1,-0.8,12,60,CAMPAIGN_8,Email,5349.57,24.24,181.58,0
CUST_185,58,Male,UK,Medium,Bachelor's,Instagram,507,234,161,41.53,47.53,125.61,25,1,19.25,21.13,Winter,1,0.61,5,25,CAMPAIGN_12,TV Ads,8586.93,51.54,155.82,0
CUST_186,47,Other,UK,High,PhD,Instagram,237,344,140,13.9,91.39,242.11,28,1,94.62,85.42,Holiday,1,-0.66,14,43,CAMPAIGN_7,Email,8692.87,72.58,65.83,0
CUST_187,21,Male,UK,Medium,High School,Facebook,791,358,105,26.78,3.57,154.36,23,1,99.41,47.91,None,1,0.17,9,54,CAMPAIGN_2,Email,4755.93,72.12,5.64,0
CUST_188,46,Male,USA,Low,Bachelor's,Facebook,519,346,31,2.05,22.52,116.15,1,1,65.01,30.92,Winter,0,-0.61,14,107,CAMPAIGN_10,Google Ads,4839.86,1.14,179.52,0
CUST_189,36,Other,India,High,PhD,Instagram,863,479,151,24.85,17.23,160.71,18,0,13.43,70.91,Holiday,1,0.35,17,95,CAMPAIGN_9,Google Ads,7389.69,79.47,-44.93,0
CUST_190,64,Male,USA,Low,PhD,Twitter,179,379,65,17.56,81.48,270.71,19,1,64.17,72.19,Winter,0,-0.88,13,19,CAMPAIGN_12,Email,6645.06,60.11,171.42,0
CUST_191,56,Male,India,Low,PhD,LinkedIn,518,265,186,39.9,74.82,166.64,15,0,16.64,87.58,Winter,1,0.52,10,66,CAMPAIGN_1,Google Ads,1752.64,45.68,122.2,1
CUST_192,63,Male,Germany,Low,Bachelor's,Facebook,538,362,158,35.96,25.68,461.25,14,0,63.86,60.89,Winter,1,0.77,0,26,CAMPAIGN_6,TV Ads,7309.82,15.45,4.77,0
CUST_193,29,Female,USA,Medium,Master's,Facebook,53,59,7,32.11,37.32,449.69,16,1,42.16,49.67,Winter,1,0.7,16,57,CAMPAIGN_19,Email,7298.96,7.53,22.87,0
CUST_194,48,Male,India,Low,PhD,Facebook,55,302,188,32.5,1.42,172.41,26,1,51.56,33.44,Winter,0,0.02,8,96,CAMPAIGN_3,Email,7812.99,58.75,157.24,0
CUST_195,22,Other,USA,Medium,High School,Facebook,550,99,80,21.46,39.22,213.88,13,0,0.92,45.02,Holiday,1,-0.36,18,109,CAMPAIGN_4,Email,7646.38,11.66,31.21,0
CUST_196,63,Male,India,High,High School,Twitter,650,278,274,5.8,63.27,230.9,1,1,71.68,31.8,None,1,-0.47,8,41,CAMPAIGN_7,Google Ads,6096.33,23.62,-44.04,0
CUST_197,36,Other,Germany,Medium,Bachelor's,Facebook,88,398,237,8.12,49.13,478.41,17,1,47.52,29.52,Winter,1,-0.41,2,119,CAMPAIGN_5,TV Ads,4051.31,67.45,-12.23,0
CUST_198,57,Other,Canada,Low,High School,LinkedIn,787,23,231,13.57,88.41,13.27,29,0,33.01,61.79,None,0,-0.25,11,113,CAMPAIGN_16,Google Ads,6968.4,12.49,122.5,0
CUST_199,28,Female,Canada,High,High School,LinkedIn,637,429,158,37.12,85.72,429.5,4,1,89.6,65.48,Holiday,0,-0.63,15,73,CAMPAIGN_11,TV Ads,1036.8,71.42,154.2,0
CUST_200,46,Female,UK,Low,PhD,LinkedIn,225,490,96,30.77,28.29,349.09,13,0,30.51,83.66,Holiday,1,0.22,18,59,CAMPAIGN_5,TV Ads,5318.76,2.05,103.52,0
CUST_201,40,Male,Canada,Medium,Bachelor's,LinkedIn,777,54,84,39.74,13.21,217.65,18,0,4.91,2.25,Winter,1,-0.42,4,101,CAMPAIGN_18,Email,9262.01,27.08,191.99,0
CUST_202,54,Other,Germany,Low,PhD,Twitter,220,334,201,22.98,19.19,357.45,13,0,26.28,38.51,Winter,0,-0.73,6,83,CAMPAIGN_18,Social Media,958.48,48.2,170.48,0
CUST_203,22,Male,Germany,High,PhD,Facebook,76,19,172,8.87,59.64,196.65,13,0,75.82,63.01,None,0,-0.53,12,47,CAMPAIGN_8,Google Ads,1598.67,79.79,-1.56,0
CUST_204,54,Female,UK,High,Bachelor's,LinkedIn,616,208,211,30.04,12.68,132.86,22,0,10.77,17.04,Holiday,1,1.0,10,17,CAMPAIGN_17,Email,5949.65,56.99,138.77,0
CUST_205,28,Female,USA,High,High School,LinkedIn,684,70,82,46.28,11.64,344.93,26,0,99.79,25.65,Holiday,1,-0.9,18,12,CAMPAIGN_13,Email,1451.11,23.99,75.85,0
CUST_206,39,Female,India,Low,High School,Facebook,443,374,178,26.69,96.69,380.8,29,1,62.7,43.15,Winter,1,0.83,5,73,CAMPAIGN_18,Email,6719.31,63.49,91.17,1
CUST_207,58,Female,India,Low,High School,LinkedIn,685,335,98,4.47,64.26,233.9,18,1,86.62,29.73,Winter,0,-0.85,5,3,CAMPAIGN_10,TV Ads,7372.38,55.95,185.29,0
CUST_208,52,Other,Canada,Medium,PhD,Twitter,14,63,296,10.71,57.5,33.35,20,1,57.94,18.49,Summer,0,0.78,12,1,CAMPAIGN_2,Google Ads,424.18,85.57,128.97,1
CUST_209,62,Other,Canada,Low,PhD,Facebook,892,76,257,1.84,50.38,392.37,13,0,8.83,11.34,Summer,0,0.65,7,13,CAMPAIGN_7,Google Ads,1185.81,35.53,104.32,1
CUST_210,20,Other,India,Medium,Master's,LinkedIn,400,162,204,30.79,53.64,454.62,21,0,71.13,21.65,Winter,1,-0.51,12,100,CAMPAIGN_14,TV Ads,6635.65,14.84,43.19,0
CUST_211,43,Female,Germany,High,PhD,Instagram,503,272,82,16.14,57.5,422.13,4,0,84.41,55.42,Holiday,0,0.25,1,79,CAMPAIGN_9,Social Media,9148.47,65.6,141.36,1
CUST_212,62,Other,Germany,High,Master's,Facebook,925,135,59,38.11,41.85,293.62,11,1,29.96,48.05,Winter,0,-0.22,14,82,CAMPAIGN_9,Email,1456.33,84.96,141.0,0
CUST_213,58,Male,Canada,Medium,Bachelor's,Twitter,935,120,111,2.65,70.25,219.71,1,0,48.94,56.11,Summer,0,-0.02,17,106,CAMPAIGN_3,Google Ads,9709.21,11.95,74.85,0
CUST_214,51,Other,Canada,Medium,Master's,Instagram,188,255,107,1.41,7.01,259.83,28,0,45.15,30.95,Holiday,1,0.86,9,38,CAMPAIGN_4,Social Media,6644.51,28.55,115.52,0
CUST_215,20,Male,Canada,Medium,Master's,Facebook,968,182,9,14.02,60.3,14.22,28,1,54.92,44.77,Summer,0,0.77,1,78,CAMPAIGN_5,Social Media,4689.31,3.9,15.52,0
CUST_216,38,Other,India,High,Master's,Twitter,455,168,262,21.5,34.27,343.34,26,1,56.12,35.4,Summer,0,-0.37,11,92,CAMPAIGN_1,Google Ads,5430.44,11.97,182.12,0
CUST_217,64,Male,Germany,Medium,PhD,LinkedIn,422,370,219,35.56,25.87,380.46,28,1,41.75,61.83,None,1,-0.82,1,92,CAMPAIGN_13,Google Ads,5349.03,27.26,195.46,0
CUST_218,44,Female,UK,Low,High School,LinkedIn,616,108,269,21.95,93.15,127.14,24,0,71.99,52.93,Summer,0,0.59,18,62,CAMPAIGN_8,Social Media,9473.36,70.03,41.11,1
CUST_219,61,Female,Germany,Low,High School,LinkedIn,139,297,166,24.93,13.15,76.61,19,1,63.76,48.67,Winter,0,0.02,2,14,CAMPAIGN_1,TV Ads,7208.59,90.44,44.97,0
CUST_220,59,Female,Canada,Low,Master's,Twitter,576,60,47,36.02,47.89,298.48,22,1,92.88,1.5,None,1,1.0,5,86,CAMPAIGN_13,Email,7587.57,20.44,94.8,0
CUST_221,37,Other,India,Medium,High School,Instagram,413,271,45,16.95,23.57,33.3,1,1,90.02,93.82,Holiday,1,-0.15,7,87,CAMPAIGN_17,TV Ads,8199.76,92.91,151.91,0
CUST_222,54,Female,India,High,Bachelor's,Facebook,241,85,177,20.99,42.85,119.89,11,1,8.34,44.25,Summer,0,-0.38,19,111,CAMPAIGN_17,Social Media,5247.74,45.18,172.19,0
CUST_223,29,Female,UK,High,Bachelor's,Facebook,95,152,117,7.87,23.52,15.62,9,0,3.29,56.16,None,1,-0.85,12,84,CAMPAIGN_13,Social Media,263.48,75.26,106.27,0
CUST_224,41,Male,USA,Low,Master's,Facebook,634,333,54,46.01,99.57,348.12,22,1,6.81,93.99,None,0,-0.1,0,51,CAMPAIGN_19,Social Media,473.8,82.84,73.47,0
CUST_225,48,Male,USA,Medium,PhD,Instagram,368,264,159,41.44,24.43,424.43,24,0,98.22,99.7,Winter,0,0.24,12,48,CAMPAIGN_3,Social Media,8397.08,10.33,-42.59,0
CUST_226,64,Female,India,Medium,Master's,Facebook,157,190,44,34.37,23.45,85.19,26,0,84.38,91.19,Winter,1,-0.61,7,79,CAMPAIGN_1,Google Ads,1229.39,5.34,34.16,0
CUST_227,20,Female,UK,Medium,Bachelor's,Twitter,426,429,135,37.91,6.96,83.65,9,1,18.34,5.53,Holiday,1,-0.36,19,33,CAMPAIGN_2,TV Ads,9163.9,92.2,34.81,0
CUST_228,35,Male,USA,Medium,PhD,Facebook,236,162,64,15.81,18.99,248.96,1,1,12.91,11.82,None,1,0.11,13,116,CAMPAIGN_4,TV Ads,6005.24,22.67,-48.61,0
CUST_229,64,Male,Germany,Medium,PhD,Twitter,747,484,147,19.26,44.97,205.78,19,0,54.9,85.98,Winter,1,0.36,2,2,CAMPAIGN_2,Social Media,6256.53,4.17,81.09,0
CUST_230,22,Male,Germany,Medium,Bachelor's,Facebook,279,30,160,6.3,55.68,58.89,20,1,93.73,65.1,Winter,0,0.12,0,30,CAMPAIGN_19,TV Ads,4934.52,66.18,78.28,1
CUST_231,35,Other,Germany,Low,High School,Twitter,292,120,230,40.09,23.57,270.78,20,1,60.62,32.83,None,1,-0.85,14,59,CAMPAIGN_9,Google Ads,5798.34,10.72,124.27,0
CUST_232,60,Female,Canada,Low,PhD,Twitter,36,389,140,5.76,54.31,279.25,8,1,1.2,97.04,Holiday,0,-0.47,0,13,CAMPAIGN_8,TV Ads,3503.91,67.69,169.12,0
CUST_233,49,Other,USA,High,Master's,Facebook,889,5,208,39.56,53.83,219.64,29,1,85.61,10.37,Holiday,1,0.74,16,76,CAMPAIGN_1,TV Ads,1395.5,46.07,154.32,1
CUST_234,23,Male,Germany,Low,Bachelor's,Facebook,902,389,229,5.25,90.51,231.79,13,0,1.51,82.91,Winter,1,-0.12,0,40,CAMPAIGN_6,Google Ads,1245.03,62.1,116.49,0
CUST_235,46,Male,USA,Low,PhD,Twitter,670,163,258,30.96,23.27,309.79,14,0,2.43,0.22,Holiday,0,-0.97,0,119,CAMPAIGN_11,TV Ads,1593.58,75.5,-46.17,0
CUST_236,56,Other,India,Low,Master's,LinkedIn,356,82,235,29.42,71.93,461.83,16,1,15.79,33.05,Summer,0,0.47,14,97,CAMPAIGN_1,Google Ads,6924.11,89.71,-3.6,1
CUST_237,21,Female,India,Low,Master's,Facebook,850,323,119,16.24,49.94,467.36,28,1,92.46,36.85,Summer,0,-0.08,6,11,CAMPAIGN_12,TV Ads,6227.79,85.36,-37.76,0
CUST_238,33,Male,USA,Medium,PhD,Twitter,305,372,176,23.54,96.33,62.22,29,1,79.43,97.11,Winter,1,-0.9,13,24,CAMPAIGN_1,Google Ads,6638.96,49.59,182.9,0
CUST_239,24,Male,UK,Low,PhD,Instagram,239,365,193,5.71,98.2,367.09,1,1,4.13,91.4,Holiday,1,0.72,12,57,CAMPAIGN_11,Email,847.53,20.67,83.84,1
CUST_240,32,Male,India,Low,High School,LinkedIn,653,351,28,17.24,27.64,157.56,8,0,16.42,50.52,None,1,0.53,2,13,CAMPAIGN_7,TV Ads,2416.79,12.74,181.77,0
CUST_241,20,Male,Germany,High,Bachelor's,Facebook,440,201,90,39.28,88.09,427.52,25,1,11.54,63.57,Holiday,1,-0.71,17,78,CAMPAIGN_14,Google Ads,9911.13,69.42,124.88,0
CUST_242,62,Male,Germany,Medium,High School,Facebook,729,286,70,48.59,39.63,281.06,1,0,78.91,78.32,Holiday,1,0.13,9,88,CAMPAIGN_3,TV Ads,2241.27,39.93,178.48,0
CUST_243,40,Male,USA,High,High School,LinkedIn,636,379,40,12.29,70.24,274.94,15,1,33.7,24.66,Summer,1,0.51,17,16,CAMPAIGN_9,Email,9117.59,79.58,94.51,1
CUST_244,56,Female,Germany,High,High School,LinkedIn,16,59,190,48.31,39.69,333.61,4,0,17.45,86.67,None,0,0.08,2,60,CAMPAIGN_19,Social Media,7711.57,90.14,106.53,0
CUST_245,41,Male,Germany,Low,Bachelor's,Facebook,703,393,209,29.43,72.49,234.94,14,0,73.75,71.65,Summer,1,-0.59,17,36,CAMPAIGN_20,Google Ads,125.21,41.99,86.71,0
CUST_246,26,Male,India,High,Master's,Twitter,872,129,245,47.5,30.36,325.73,21,1,50.19,36.74,Summer,0,-0.2,8,62,CAMPAIGN_11,TV Ads,2796.31,58.07,44.76,0
CUST_247,37,Male,Germany,Low,High School,Instagram,594,159,294,20.45,46.22,497.12,11,0,33.19,20.71,None,1,-0.42,17,31,CAMPAIGN_14,Google Ads,8286.0,51.48,39.8,0
CUST_248,53,Female,Germany,Low,Master's,Instagram,183,387,3,13.14,13.22,344.16,29,0,98.47,63.71,Holiday,0,-0.36,12,65,CAMPAIGN_9,TV Ads,8340.28,3.24,36.94,0
CUST_249,37,Female,UK,Low,PhD,LinkedIn,417,379,121,41.24,86.68,221.47,11,0,40.18,64.57,Holiday,0,0.77,7,59,CAMPAIGN_13,TV Ads,4180.86,88.82,180.29,1
CUST_250,37,Female,UK,High,Master's,Twitter,121,446,170,45.65,25.04,140.93,28,0,45.11,89.88,Holiday,1,0.78,4,21,CAMPAIGN_18,TV Ads,408.7,42.21,123.68,0
CUST_251,38,Female,UK,High,High School,Twitter,605,466,48,28.52,30.53,332.38,3,0,52.27,91.74,Winter,0,-0.56,17,109,CAMPAIGN_8,TV Ads,6311.27,89.53,7.85,0
CUST_252,43,Other,Germany,Medium,PhD,Facebook,915,432,110,19.38,94.05,71.69,13,1,28.7,30.65,Winter,0,0.22,3,1,CAMPAIGN_11,Social Media,1474.44,17.52,168.49,0
CUST_253,18,Other,Canada,Medium,PhD,LinkedIn,111,229,250,5.0,52.51,154.41,16,0,42.71,65.38,Winter,1,0.86,18,36,CAMPAIGN_10,TV Ads,4565.25,70.25,152.66,1
CUST_254,47,Female,Germany,High,Master's,Twitter,167,324,27,44.64,33.77,270.83,19,1,68.23,51.97,Winter,0,-0.24,8,65,CAMPAIGN_11,Google Ads,2925.98,35.48,-4.26,0
CUST_255,40,Other,India,Medium,PhD,LinkedIn,723,259,152,26.19,99.41,43.83,7,0,16.82,9.13,Winter,0,0.43,9,3,CAMPAIGN_15,Social Media,4633.65,41.52,79.57,1
CUST_256,61,Female,Canada,Medium,PhD,Instagram,98,81,164,47.46,8.62,221.78,9,0,86.26,10.97,Summer,1,0.7,1,93,CAMPAIGN_13,TV Ads,6286.35,97.21,94.06,0
CUST_257,34,Male,India,Low,Bachelor's,LinkedIn,543,234,296,5.83,66.75,120.68,3,0,21.44,79.85,Holiday,1,-0.69,10,90,CAMPAIGN_18,Email,2378.05,75.37,63.96,0
CUST_258,18,Other,USA,Low,Bachelor's,Twitter,186,442,66,35.03,94.57,350.09,10,0,70.4,52.81,Summer,0,-0.94,13,13,CAMPAIGN_17,TV Ads,6725.31,70.43,-31.46,0
CUST_259,20,Female,UK,High,High School,Twitter,912,98,182,20.21,68.65,474.72,27,0,28.78,48.45,None,1,-0.44,18,64,CAMPAIGN_5,Email,7128.9,29.25,77.81,0
CUST_260,40,Male,USA,Medium,High School,LinkedIn,487,316,0,32.04,64.86,314.5,15,0,84.05,60.53,None,1,0.93,17,47,CAMPAIGN_20,Email,657.27,16.03,3.3,0
CUST_261,47,Female,Germany,High,Master's,Twitter,194,242,280,33.13,98.15,321.22,24,0,90.26,40.97,Holiday,1,-0.53,14,108,CAMPAIGN_11,Email,117.09,90.34,87.46,0
CUST_262,60,Other,Canada,Low,High School,LinkedIn,271,390,39,2.72,22.6,197.79,11,0,37.68,74.66,Summer,1,-0.96,15,113,CAMPAIGN_20,TV Ads,7782.04,20.64,195.43,0
CUST_263,56,Female,USA,Low,Bachelor's,Twitter,425,459,102,34.32,58.64,215.23,21,0,37.07,79.58,Holiday,1,-0.59,7,5,CAMPAIGN_16,Email,916.17,79.33,144.0,0
CUST_264,47,Other,USA,Low,High School,Facebook,753,440,264,36.74,25.08,338.65,26,0,89.95,22.32,Winter,1,-0.17,15,72,CAMPAIGN_18,Email,8393.08,14.38,35.04,0
CUST_265,45,Male,India,Low,Master's,Instagram,650,198,224,1.23,30.91,280.07,9,1,96.06,82.98,Winter,0,-0.65,13,24,CAMPAIGN_15,Social Media,2366.02,14.82,32.81,0
CUST_266,21,Male,Germany,Low,Bachelor's,Twitter,106,301,275,5.59,48.46,468.53,24,0,88.93,83.83,Winter,1,-0.39,16,64,CAMPAIGN_5,Email,8256.03,62.66,-29.43,0
CUST_267,30,Female,India,High,PhD,Facebook,223,121,142,49.93,45.57,64.27,23,0,10.65,83.99,Winter,1,0.71,18,112,CAMPAIGN_14,Google Ads,3946.29,24.92,195.45,0
